Time	Lead II
14.51	-0.00823196
14.52	0.00711685
14.53	-0.0250787
14.54	0.0167853
14.55	-0.0561782
14.56	-0.0382945
14.57	-0.012725
14.58	-0.0224053
14.59	0.0311412
14.6	-0.0603351
14.61	-0.060268
14.62	-0.0545421
14.63	-0.0536819
14.64	-0.00818759
14.65	-0.0806863
14.66	-0.0500795
14.67	-0.0439924
14.68	-0.0849433
14.69	-0.0492366
14.7	-0.0847201
14.71	-0.00805882
14.72	-0.0170067
14.73	-0.0854932
14.74	-0.0484899
14.75	-0.0685527
14.76	0.00196818
14.77	0.0274835
14.78	0.0401747
14.79	0.139585
14.8	0.0821024
14.81	0.0811779
14.82	0.0470428
14.83	-0.0172156
14.84	-0.014871
14.85	-0.0867875
14.86	-0.0541465
14.87	-0.0673727
14.88	-0.121625
14.89	0.0334894
14.9	0.475322
14.91	1.14672
14.92	1.21902
14.93	0.733156
14.94	0.30402
14.95	-0.0242122
14.96	-0.0769473
14.97	-0.0985663
14.98	-0.130445
14.99	-0.0766535
15	-0.140851
15.01	-0.0977655
15.02	-0.101789
15.03	-0.140602
15.04	-0.086946
15.05	-0.126206
15.06	-0.0819587
15.07	-0.10172
15.08	-0.160147
15.09	-0.11972
15.1	-0.15702
15.11	-0.127405
15.12	-0.154326
15.13	-0.188665
15.14	-0.149838
15.15	-0.187746
15.16	-0.12537
15.17	-0.0971083
15.18	-0.134868
15.19	-0.0698533
15.2	-0.0838155
15.21	-0.0259621
15.22	0.025528
15.23	-0.0125883
15.24	-0.0019317
15.25	-0.0615057
15.26	-0.0260698
15.27	-0.0319425
15.28	-0.0495055
15.29	0.0199536
15.3	-0.033346
15.31	-0.00416338
15.32	-0.0130943
15.33	-0.0265273
15.34	0.0342197
15.35	-0.0350204
15.36	-0.0317204
15.37	-0.0389401
15.38	-0.0483993
15.39	0.00668489
15.4	-0.0443954
15.41	-0.0125004
15.42	-0.015804
15.43	-0.0523255
15.44	-0.000475027
15.45	-0.0609847
15.46	-0.0164701
15.47	-0.00489884
15.48	-0.0655424
15.49	-0.0216224
15.5	-0.0722136
15.51	-0.0386786
15.52	-0.0216583
15.53	-0.0479144
15.54	-0.0148362
15.55	-0.0734986
15.56	-0.0383531
15.57	-0.0183415
15.58	-0.0369765
15.59	0.0385372
15.6	0.0421537
15.61	0.0978996
15.62	0.0768774
15.63	0.0121188
15.64	0.00163201
15.65	-0.0860703
15.66	-0.0492318
15.67	-0.0502139
15.68	-0.0909879
15.69	-0.0682942
15.7	-0.0385453
15.71	0.38119
15.72	1.01056
15.73	1.23694
15.74	0.908777
15.75	0.357897
15.76	0.0931179
15.77	-0.0392317
15.78	-0.126222
15.79	-0.115317
15.8	-0.178907
15.81	-0.126572
15.82	-0.110536
15.83	-0.141153
15.84	-0.0838531
15.85	-0.140392
15.86	-0.135774
15.87	-0.138619
15.88	-0.142224
15.89	-0.0962845
15.9	-0.160678
15.91	-0.131353
15.92	-0.121568
15.93	-0.180791
15.94	-0.15793
15.95	-0.195157
15.96	-0.142402
15.97	-0.11043
15.98	-0.120644
15.99	-0.0450457
16	-0.0703441
16.01	-0.0354502
16.02	-0.0387707
16.03	-0.0515368
16.04	0.0109076
16.05	-0.0279473
16.06	0.0191879
16.07	0.0220538
16.08	-0.00650971
16.09	0.0480829
16.1	0.00646651
16.11	0.0268833
16.12	0.0195783
16.13	-0.000671544
16.14	0.0660382
16.15	0.0371525
16.16	0.0528874
16.17	0.0153791
16.18	5.24053e-05
16.19	0.0708175
16.2	0.0130743
16.21	0.0358231
16.22	0.0287731
16.23	0.00432509
16.24	0.0372784
16.25	-0.0213
16.26	0.0254227
16.27	0.0300742
16.28	0.020629
16.29	0.0522969
16.3	-0.0134859
16.31	0.0310876
16.32	0.031527
16.33	0.00475488
16.34	0.0337371
16.35	-0.0237495
16.36	0.0199774
16.37	0.0337079
16.38	0.0293735
16.39	0.104766
16.4	0.0412644
16.41	0.00755576
16.42	-0.0691466
16.43	-0.157272
16.44	-0.156124
16.45	-0.225677
16.46	-0.183591
16.47	-0.20109
16.48	-0.247511
16.49	0.0260366
16.5	0.599146
16.51	1.13346
16.52	0.961014
16.53	0.435746
16.54	0.0681984
16.55	-0.177495
16.56	-0.187087
16.57	-0.187094
16.58	-0.185872
16.59	-0.128443
16.6	-0.192574
16.61	-0.138239
16.62	-0.118525
16.63	-0.13872
16.64	-0.100306
16.65	-0.138514
16.66	-0.104758
16.67	-0.108196
16.68	-0.121465
16.69	-0.0663259
16.7	-0.112954
16.71	-0.0886037
16.72	-0.109328
16.73	-0.119989
16.74	-0.0561181
16.75	-0.10807
16.76	-0.0648997
16.77	-0.0766046
16.78	-0.0943455
16.79	-0.0157984
16.8	-0.0395857
16.81	0.0233587
16.82	0.0398061
16.83	0.013187
16.84	0.0412143
16.85	0.00391535
16.86	0.0427953
16.87	0.0219387
16.88	-0.0183051
16.89	0.0402456
16.9	0.00466449
16.91	0.0383738
16.92	0.0335926
16.93	-0.000794225
16.94	0.0242804
16.95	-0.0331799
16.96	-0.000326855
16.97	-0.00511997
16.98	-0.0216368
16.99	0.0244952
17	-0.0368051
17.01	-0.0030576
17.02	-0.00427361
17.03	-0.0423312
17.04	-0.00520378
17.05	-0.0603705
17.06	-0.0222642
17.07	-0.0453098
17.08	-0.0712974
17.09	0.00900632
17.1	-0.0382381
17.11	-0.022705
17.12	-0.0329281
17.13	-0.0692256
17.14	-0.023059
17.15	0.00826699
17.16	0.0635611
17.17	0.099684
17.18	0.0815345
17.19	0.118065
17.2	0.0476924
17.21	0.0214619
17.22	-0.00467282
17.23	-0.0763369
17.24	-0.0470799
17.25	-0.0745386
17.26	-0.0704101
17.27	0.0335599
17.28	0.406221
17.29	1.06492
17.3	1.19779
17.31	0.842638
17.32	0.373172
17.33	0.0272589
17.34	-0.042277
17.35	-0.107402
17.36	-0.0956727
17.37	-0.105878
17.38	-0.159697
17.39	-0.1029
17.4	-0.130314
17.41	-0.0911614
17.42	-0.083776
17.43	-0.150498
17.44	-0.119005
17.45	-0.151842
17.46	-0.1208
17.47	-0.111684
17.48	-0.157218
17.49	-0.138757
17.5	-0.192155
17.51	-0.1682
17.52	-0.167056
17.53	-0.202876
17.54	-0.120433
17.55	-0.119155
17.56	-0.0692121
17.57	-0.0434004
17.58	-0.0841423
17.59	-0.0347027
17.6	-0.0663809
17.61	-0.0283993
17.62	0.00196304
17.63	-0.0324411
17.64	0.0140946
17.65	-0.0252943
17.66	-0.00792388
17.67	0.00458553
17.68	-0.0310263
17.69	0.0238396
17.7	0.00024241
17.71	0.0103678
17.72	-0.0122988
17.73	-0.0561357
17.74	0.00962548
17.75	-0.0331223
17.76	-0.0321748
17.77	-0.0296191
17.78	-0.0906377
17.79	-0.0624099
17.8	-0.0992926
17.81	-0.0478381
17.82	-0.0492696
17.83	-0.107846
17.84	-0.0398158
17.85	-0.0832679
17.86	-0.0555034
17.87	-0.0386721
17.88	-0.0934846
17.89	-0.046629
17.9	-0.0534148
17.91	-0.00181337
17.92	0.0381646
17.93	0.0705619
17.94	0.163736
17.95	0.106605
17.96	0.0643273
17.97	-0.0213796
17.98	-0.107641
17.99	-0.0599013
18	-0.0725964
18.01	-0.0490991
18.02	-0.082794
18.03	-0.122045
18.04	0.231527
18.05	0.834518
18.06	1.28937
18.07	1.06075
18.08	0.46061
18.09	0.127336
18.1	-0.0808007
18.11	-0.101237
18.12	-0.0682625
18.13	-0.133445
18.14	-0.100305
18.15	-0.120459
18.16	-0.104017
18.17	-0.113606
18.18	-0.134624
18.19	-0.0614793
18.2	-0.111666
18.21	-0.0917345
18.22	-0.111883
18.23	-0.155143
18.24	-0.108484
18.25	-0.149841
18.26	-0.144304
18.27	-0.131458
18.28	-0.172443
18.29	-0.115372
18.3	-0.139362
18.31	-0.074245
18.32	-0.0259119
18.33	-0.0545225
18.34	-0.000409054
18.35	-0.0233602
18.36	-0.000426371
18.37	0.0322743
18.38	0.0030768
18.39	0.0930251
18.4	0.0736192
18.41	0.0367701
18.42	0.00243145
18.43	-0.0338216
18.44	0.0225612
18.45	-0.00601141
18.46	0.0255367
18.47	0.0321757
18.48	-0.025962
18.49	0.00921562
18.5	-0.045059
18.51	-0.0498226
18.52	-0.0623979
18.53	-0.0957639
18.54	-0.0313657
18.55	-0.0739052
18.56	-0.0708408
18.57	-0.0946084
18.58	-0.148842
18.59	-0.0969246
18.6	-0.143088
18.61	-0.132146
18.62	-0.117459
18.63	-0.126347
18.64	-0.0981242
18.65	-0.167168
18.66	-0.133389
18.67	-0.0826614
18.68	-0.0625852
18.69	0.0256723
18.7	0.0104682
18.71	0.0434901
18.72	0.0205834
18.73	-0.0592843
18.74	-0.0418103
18.75	-0.131529
18.76	-0.116818
18.77	-0.080402
18.78	-0.110321
18.79	-0.106292
18.8	-0.0705365
18.81	0.411406
18.82	1.08065
18.83	1.21399
18.84	0.822443
18.85	0.294381
18.86	0.056767
18.87	-0.0288933
18.88	-0.129494
18.89	-0.113232
18.9	-0.156465
18.91	-0.0893491
18.92	-0.0394855
18.93	-0.102562
18.94	-0.0738459
18.95	-0.124702
18.96	-0.080984
18.97	-0.0689638
18.98	-0.1018
18.99	-0.0646403
19	-0.125679
19.01	-0.103372
19.02	-0.0817845
19.03	-0.117658
19.04	-0.105961
19.05	-0.176529
19.06	-0.115221
19.07	-0.0526715
19.08	-0.0747866
19.09	-0.0263194
19.1	-0.0796483
19.11	-0.0503934
19.12	-0.00945894
19.13	-0.0409866
19.14	0.0129205
19.15	-0.0215052
19.16	-0.0131485
19.17	0.00200847
19.18	-0.00289373
19.19	0.0469088
19.2	-0.0257422
19.21	-0.011189
19.22	0.00723429
19.23	-0.0505719
19.24	0.000559693
19.25	-0.0292448
19.26	0.00115266
19.27	0.00289382
19.28	-0.0512056
19.29	-0.00609325
19.3	-0.0345872
19.31	-0.0100946
19.32	-0.0213485
19.33	-0.0773755
19.34	-0.0226857
19.35	-0.0491186
19.36	-0.0410227
19.37	-0.0425476
19.38	-0.0822091
19.39	-0.00526131
19.4	-0.0342932
19.41	-0.0320828
19.42	-0.0415757
19.43	-0.0476516
19.44	0.0688205
19.45	0.0437434
19.46	0.103218
19.47	0.150155
19.48	0.122381
19.49	0.127306
19.5	-0.0122947
19.51	-0.0431919
19.52	-0.0313764
19.53	-0.0399686
19.54	0.0073998
19.55	-0.0849273
19.56	-0.0633372
19.57	0.246338
19.58	0.865425
19.59	1.33005
19.6	1.00968
19.61	0.501472
19.62	0.140027
19.63	-0.0662764
19.64	-0.0939402
19.65	-0.161479
19.66	-0.123049
19.67	-0.0908064
19.68	-0.138308
19.69	-0.114589
19.7	-0.171907
19.71	-0.145442
19.72	-0.123187
19.73	-0.163403
19.74	-0.115986
19.75	-0.16565
19.76	-0.180551
19.77	-0.18888
19.78	-0.202099
19.79	-0.117825
19.8	-0.189366
19.81	-0.197314
19.82	-0.189317
19.83	-0.227499
19.84	-0.129748
19.85	-0.102876
19.86	-0.0613812
19.87	-0.0704828
19.88	-0.110959
19.89	-0.0475883
19.9	-0.0528392
19.91	-0.0145905
19.92	-0.0221546
19.93	-0.0618824
19.94	0.0108151
19.95	-0.0241892
19.96	-0.00189791
19.97	0.00735481
19.98	-0.0564905
19.99	-0.0182156
20	-0.036589
20.01	0.00839992
20.02	-0.00850371
20.03	-0.0851425
20.04	-0.0182197
20.05	-0.0600709
20.06	-0.0622771
20.07	-0.027051
20.08	-0.0547076
20.09	-0.0183008
20.1	-0.0722058
20.11	-0.0592106
20.12	-0.043506
20.13	-0.07566
20.14	-0.0412727
20.15	-0.0782607
20.16	-0.063801
20.17	-0.0425122
20.18	-0.087223
20.19	-0.0203601
20.2	-0.0210441
20.21	0.0494968
20.22	0.116099
20.23	0.102513
20.24	0.141078
20.25	0.0334923
20.26	-0.00236574
20.27	-0.0305528
20.28	-0.0856851
20.29	-0.0133407
20.3	-0.0526459
20.31	-0.0832374
20.32	-0.0511888
20.33	0.229841
20.34	0.935232
20.35	1.26244
20.36	0.996116
20.37	0.490559
20.38	0.104311
20.39	0.000450222
20.4	-0.115244
20.41	-0.11961
20.42	-0.106323
20.43	-0.115583
20.44	-0.0705559
20.45	-0.138597
20.46	-0.132295
20.47	-0.121696
20.48	-0.139892
20.49	-0.071693
20.5	-0.120864
20.51	-0.116965
20.52	-0.0926189
20.53	-0.133206
20.54	-0.125192
20.55	-0.182196
20.56	-0.157489
20.57	-0.142383
20.58	-0.157313
20.59	-0.0793938
20.6	-0.12679
20.61	-0.10482
20.62	-0.101068
20.63	-0.114169
20.64	-0.0151185
20.65	-0.0212055
20.66	0.00874053
20.67	0.00134885
20.68	-0.0369938
20.69	0.0107338
20.7	-0.0373045
20.71	0.0130621
20.72	0.040275
20.73	-0.0211756
20.74	0.0200892
20.75	-0.024834
20.76	-0.00681571
20.77	0.0241925
20.78	-0.0177672
20.79	0.0104879
20.8	-0.0370407
20.81	-0.0290892
20.82	-0.0314561
20.83	-0.0807199
20.84	0.00574694
20.85	-0.0175722
20.86	-0.0328173
20.87	-0.0351549
20.88	-0.0977615
20.89	-0.0353776
20.9	-0.0488563
20.91	-0.0252232
20.92	-0.0266802
20.93	-0.0917993
20.94	-0.0398951
20.95	-0.0782504
20.96	-0.0435999
20.97	-0.0244326
20.98	-0.0544401
20.99	0.0361441
21	0.0459007
21.01	0.0985324
21.02	0.120386
21.03	0.0499306
21.04	0.047051
21.05	-0.0477704
21.06	-0.0476463
21.07	-0.052155
21.08	-0.10704
21.09	-0.0655013
21.1	-0.123848
21.11	0.0630649
21.12	0.607938
21.13	1.15294
21.14	1.22812
21.15	0.739591
21.16	0.236922
21.17	0.0137047
21.18	-0.130662
21.19	-0.101063
21.2	-0.119615
21.21	-0.0991713
21.22	-0.0834614
21.23	-0.158274
21.24	-0.118392
21.25	-0.132861
21.26	-0.10108
21.27	-0.0802235
21.28	-0.138434
21.29	-0.0922001
21.3	-0.114792
21.31	-0.115581
21.32	-0.11336
21.33	-0.153607
21.34	-0.110654
21.35	-0.161342
21.36	-0.166822
21.37	-0.125634
21.38	-0.138149
21.39	-0.067394
21.4	-0.0873047
21.41	-0.0900407
21.42	-0.0178695
21.43	-0.0471214
21.44	-0.0309001
21.45	-0.0496328
21.46	-0.0395697
21.47	-0.0095417
21.48	-0.0247377
21.49	0.0592327
21.5	0.0194022
21.51	-0.0446969
21.52	-0.0269822
21.53	-0.042499
21.54	0.0382736
21.55	0.00643044
21.56	-0.0172874
21.57	0.00967951
21.58	-0.030955
21.59	0.0103141
21.6	-0.0464667
21.61	-0.0560721
21.62	-0.0215338
21.63	-0.062808
21.64	-0.0155411
21.65	-0.0575949
21.66	-0.0739812
21.67	-0.0386257
21.68	-0.0429965
21.69	-0.0135596
21.7	-0.0897094
21.71	-0.0914982
21.72	-0.0405089
21.73	-0.0652909
21.74	-0.0163899
21.75	-0.0644448
21.76	-0.049029
21.77	0.0212539
21.78	0.0319728
21.79	0.14398
21.8	0.122169
21.81	0.097354
21.82	0.0684521
21.83	-0.0644476
21.84	-0.0609337
21.85	-0.0939535
21.86	-0.0672935
21.87	-0.057419
21.88	-0.126456
21.89	0.151606
21.9	0.724086
21.91	1.22126
21.92	1.12308
21.93	0.557023
21.94	0.1826
21.95	-0.0494364
21.96	-0.110969
21.97	-0.110991
21.98	-0.157853
21.99	-0.0860155
22	-0.0836091
22.01	-0.0832006
22.02	-0.110265
22.03	-0.187662
22.04	-0.116622
22.05	-0.127475
22.06	-0.109084
22.07	-0.0827228
22.08	-0.154259
22.09	-0.118592
22.1	-0.150779
22.11	-0.139324
22.12	-0.100446
22.13	-0.170988
22.14	-0.120161
22.15	-0.13397
22.16	-0.126608
22.17	-0.0899629
22.18	-0.121994
22.19	-0.0401463
22.2	-0.0754434
22.21	-0.0747676
22.22	-0.0362212
22.23	-0.0691329
22.24	-0.0137883
22.25	-0.0378437
22.26	-0.0289425
22.27	-0.00300754
22.28	-0.045589
22.29	0.0354312
22.3	0.014085
22.31	-0.0267699
22.32	-0.0115573
22.33	-0.0609376
22.34	-0.015408
22.35	-0.0375305
22.36	-0.0399653
22.37	-0.0326159
22.38	-0.0731973
22.39	-0.00648648
22.4	-0.0504773
22.41	-0.0793355
22.42	-0.0494147
22.43	-0.0891362
22.44	-0.027752
22.45	-0.0499027
22.46	-0.0701156
22.47	-0.0523755
22.48	-0.114138
22.49	-0.0512354
22.5	-0.0553888
22.51	-0.068437
22.52	-0.0533469
22.53	-0.0731838
22.54	0.0173815
22.55	0.0443138
22.56	0.101976
22.57	0.121542
22.58	0.0319945
22.59	0.0238438
22.6	-0.0637605
22.61	-0.0872387
22.62	-0.0533786
22.63	-0.114007
22.64	-0.0729621
22.65	-0.137536
22.66	-0.0611781
22.67	0.358346
22.68	0.939888
22.69	1.26426
22.7	0.87627
22.71	0.368957
22.72	0.0916504
22.73	-0.0979607
22.74	-0.106862
22.75	-0.142248
22.76	-0.149925
22.77	-0.101404
22.78	-0.12502
22.79	-0.0969989
22.8	-0.15075
22.81	-0.149984
22.82	-0.0993617
22.83	-0.129828
22.84	-0.0855987
22.85	-0.130215
22.86	-0.0971852
22.87	-0.0698904
22.88	-0.152413
22.89	-0.128082
22.9	-0.160922
22.91	-0.134927
22.92	-0.103948
22.93	-0.163946
22.94	-0.0733187
22.95	-0.0683653
22.96	-0.0850277
22.97	-0.069142
22.98	-0.0968086
22.99	0.00121037
23	-0.0317135
23.01	-0.044896
23.02	-0.00759422
23.03	-0.0384948
23.04	0.0108132
23.05	-0.0479943
23.06	-0.0290921
23.07	0.0183553
23.08	-0.0333766
23.09	0.0229643
23.1	0.00994394
23.11	-0.0188318
23.12	-0.00959891
23.13	-0.0610798
23.14	0.0137108
23.15	-0.0171888
23.16	-0.0621833
23.17	-0.029921
23.18	-0.0573216
23.19	-0.0063347
23.2	-0.0410562
23.21	-0.0619583
23.22	-0.0416078
23.23	-0.0622393
23.24	-0.0040399
23.25	-0.0639239
23.26	-0.0694913
23.27	-0.00744917
23.28	-0.053831
23.29	0.0186457
23.3	0.0468647
23.31	0.112372
23.32	0.157968
23.33	0.0935738
23.34	0.0810592
23.35	-0.0317597
23.36	-0.0790333
23.37	-0.0423909
23.38	-0.0665094
23.39	-0.028413
23.4	-0.0911924
23.41	-0.0506988
23.42	0.322925
23.43	0.909409
23.44	1.28753
23.45	0.95676
23.46	0.431021
23.47	0.118254
23.48	-0.0531567
23.49	-0.0447035
23.5	-0.10569
23.51	-0.129872
23.52	-0.0952785
23.53	-0.122709
23.54	-0.0745231
23.55	-0.100054
23.56	-0.097971
23.57	-0.0919274
23.58	-0.149068
23.59	-0.093931
23.6	-0.092205
23.61	-0.107094
23.62	-0.110054
23.63	-0.172196
23.64	-0.125076
23.65	-0.17052
23.66	-0.181371
23.67	-0.13852
23.68	-0.176118
23.69	-0.0951541
23.7	-0.111732
23.71	-0.0888696
23.72	-0.0496384
23.73	-0.0989873
23.74	-0.0452725
23.75	-0.0468501
23.76	-0.0389003
23.77	-0.0336668
23.78	-0.080813
23.79	0.00201658
23.8	-0.00423436
23.81	-0.0184618
23.82	0.0143875
23.83	-0.0398097
23.84	0.0148612
23.85	-0.0328278
23.86	-0.0583111
23.87	0.00399929
23.88	-0.0142977
23.89	-0.00447133
23.9	-0.0693849
23.91	-0.0666326
23.92	-0.0275277
23.93	-0.0595789
23.94	-0.0124436
23.95	-0.0355632
23.96	-0.0590959
23.97	-0.0531396
23.98	-0.0895863
23.99	-0.00569419
24	-0.0401133
24.01	-0.0536947
24.02	-0.0355689
24.03	-0.0629157
24.04	0.0557013
24.05	0.0672882
24.06	0.100345
24.07	0.164311
24.08	0.0783629
24.09	0.0721375
24.1	-0.0114751
24.11	-0.0503137
24.12	-0.0464761
24.13	-0.112335
24.14	-0.0614607
24.15	-0.102802
24.16	-0.0570803
24.17	0.354135
24.18	0.978268
24.19	1.29097
24.2	0.880329
24.21	0.385724
24.22	0.0986427
24.23	-0.102915
24.24	-0.103916
24.25	-0.138181
24.26	-0.135177
24.27	-0.101309
24.28	-0.160592
24.29	-0.117664
24.3	-0.144394
24.31	-0.128317
24.32	-0.0725425
24.33	-0.123544
24.34	-0.0857596
24.35	-0.12383
24.36	-0.137678
24.37	-0.103516
24.38	-0.163302
24.39	-0.113549
24.4	-0.146237
24.41	-0.154826
24.42	-0.112047
24.43	-0.134099
24.44	-0.0747978
24.45	-0.105972
24.46	-0.0889477
24.47	-0.0383677
24.48	-0.0540222
24.49	0.00105145
24.5	-0.068715
24.51	-0.0671117
24.52	-0.0203925
24.53	-0.0510093
24.54	0.0315769
24.55	0.0108356
24.56	0.0227075
24.57	0.032503
24.58	-0.0470818
24.59	0.00999172
24.6	-0.0160708
24.61	-0.00961101
24.62	-0.000841079
24.63	-0.0589001
24.64	-0.0168322
24.65	-0.0413375
24.66	-0.0425767
24.67	-0.0239214
24.68	-0.072695
24.69	-0.0225675
24.7	-0.0683716
24.71	-0.0552705
24.72	-0.0113251
24.73	-0.0768066
24.74	-0.0313375
24.75	-0.0691476
24.76	-0.0771314
24.77	-0.00975186
24.78	-0.0257484
24.79	0.0538232
24.8	0.0726314
24.81	0.117514
24.82	0.134576
24.83	0.046061
24.84	0.0423008
24.85	-0.0293461
24.86	-0.0586814
24.87	-0.0357549
24.88	-0.0772319
24.89	-0.0672559
24.9	-0.116879
24.91	0.0371992
24.92	0.573949
24.93	1.12921
24.94	1.21408
24.95	0.728545
24.96	0.26224
24.97	0.0400934
24.98	-0.0990241
24.99	-0.0914939
25	-0.113609
25.01	-0.104904
25.02	-0.0684597
25.03	-0.14253
25.04	-0.101202
25.05	-0.0948933
25.06	-0.0920588
25.07	-0.0853318
25.08	-0.0843691
25.09	-0.0340775
25.1	-0.0708034
25.11	-0.106105
25.12	-0.0646825
25.13	-0.141399
25.14	-0.124705
25.15	-0.109333
25.16	-0.0989842
25.17	-0.0624563
25.18	-0.138104
25.19	-0.0977086
25.2	-0.0777105
25.21	-0.070773
25.22	-0.0288989
25.23	-0.0798973
25.24	-0.0361266
25.25	-0.0368897
25.26	-0.0713672
25.27	-0.0336596
25.28	-0.0626027
25.29	0.0162644
25.3	0.0248452
25.31	-0.00736698
25.32	0.00523289
25.33	-0.0703205
25.34	-0.0281023
25.35	-0.0198361
25.36	-0.0337778
25.37	-0.0114609
25.38	-0.0462938
25.39	-0.0104741
25.4	-0.0298893
25.41	-0.0454954
25.42	-0.0366808
25.43	-0.114356
25.44	-0.0436126
25.45	-0.0204202
25.46	-0.0382264
25.47	-0.021989
25.48	-0.08352
25.49	-0.020386
25.5	-0.0296445
25.51	-0.072617
25.52	-0.0297572
25.53	-0.0637831
25.54	-0.0088927
25.55	-0.0147943
25.56	-0.0335539
25.57	0.0400109
25.58	0.0288663
25.59	0.116703
25.6	0.149731
25.61	0.0939515
25.62	0.0578612
25.63	-0.0478157
25.64	-0.0197944
25.65	-0.0278445
25.66	-0.057811
25.67	-0.022185
25.68	-0.131363
25.69	-0.0701069
25.7	0.288574
25.71	0.960225
25.72	1.29402
25.73	0.864881
25.74	0.397157
25.75	0.0782978
25.76	-0.0623773
25.77	-0.0543714
25.78	-0.158053
25.79	-0.141701
25.8	-0.140941
25.81	-0.133817
25.82	-0.0939745
25.83	-0.158563
25.84	-0.117754
25.85	-0.129511
25.86	-0.155304
25.87	-0.107712
25.88	-0.146423
25.89	-0.0932761
25.9	-0.113569
25.91	-0.145315
25.92	-0.104176
25.93	-0.126153
25.94	-0.0950742
25.95	-0.155101
25.96	-0.16933
25.97	-0.109384
25.98	-0.121237
25.99	-0.0671138
26	-0.0829318
26.01	-0.0869372
26.02	-0.0305239
26.03	-0.083095
26.04	-0.054189
26.05	-0.0710984
26.06	-0.0773585
26.07	0.01378
26.08	-0.0282221
26.09	-0.00671704
26.1	-0.0309216
26.11	-0.0486706
26.12	0.025257
26.13	-0.0162338
26.14	0.0108993
26.15	-0.0224088
26.16	-0.0440925
26.17	-0.00491825
26.18	-0.064739
26.19	-0.041353
26.2	-0.0854607
26.21	-0.0991567
26.22	-0.0287928
26.23	-0.0606811
26.24	-0.0200763
26.25	-0.0584039
26.26	-0.089594
26.27	-0.029438
26.28	-0.0769299
26.29	-0.044411
26.3	-0.0592709
26.31	-0.0723615
26.32	-0.0238738
26.33	-0.0783566
26.34	-0.0440049
26.35	-0.0541691
26.36	-0.0686633
26.37	0.0118425
26.38	-0.0020196
26.39	0.0842146
26.4	0.127683
26.41	0.094816
26.42	0.0904368
26.43	-0.038951
26.44	-0.0536043
26.45	-0.0736296
26.46	-0.0971934
26.47	-0.0637374
26.48	-0.106789
26.49	-0.0976909
26.5	-0.00443676
26.51	0.468493
26.52	1.14301
26.53	1.16019
26.54	0.743331
26.55	0.250972
26.56	-0.0297874
26.57	-0.0587537
26.58	-0.102839
26.59	-0.112496
26.6	-0.164059
26.61	-0.156855
26.62	-0.0933718
26.63	-0.132602
26.64	-0.0809341
26.65	-0.110945
26.66	-0.147815
26.67	-0.105997
26.68	-0.15761
26.69	-0.103729
26.7	-0.107122
26.71	-0.130108
26.72	-0.0827848
26.73	-0.14592
26.74	-0.104837
26.75	-0.122443
26.76	-0.132588
26.77	-0.0741289
26.78	-0.12064
26.79	-0.0869977
26.8	-0.0869
26.81	-0.0828467
26.82	-0.0212845
26.83	-0.0784544
26.84	-0.0373341
26.85	-0.0324038
26.86	-0.0566224
26.87	-0.00412499
26.88	-0.0361455
26.89	0.0146725
26.9	0.0069928
26.91	-0.0400784
26.92	-0.0121915
26.93	-0.0548451
26.94	-0.00410904
26.95	0.0287708
26.96	-0.00885604
26.97	-0.016588
26.98	-0.0662781
26.99	-0.0051121
27	-0.0225171
27.01	-0.0519997
27.02	-0.0186411
27.03	-0.0858358
27.04	-0.0542609
27.05	-0.0483005
27.06	-0.0431218
27.07	-0.00206179
27.08	-0.0885732
27.09	-0.0618341
27.1	-0.0543964
27.11	-0.0609211
27.12	-0.0115683
27.13	-0.0900526
27.14	-0.0752629
27.15	-0.0797857
27.16	-0.0799657
27.17	0.00630145
27.18	-0.00268054
27.19	0.0900824
27.2	0.107245
27.21	0.0831508
27.22	0.077604
27.23	-0.0167747
27.24	-0.0163908
27.25	-0.0709024
27.26	-0.127071
27.27	-0.0719861
27.28	-0.118823
27.29	-0.100746
27.3	0.0352057
27.31	0.510631
27.32	1.13398
27.33	1.12595
27.34	0.722155
27.35	0.261702
27.36	-0.00384823
27.37	-0.0415479
27.38	-0.118199
27.39	-0.0937404
27.4	-0.120517
27.41	-0.154561
27.42	-0.0927155
27.43	-0.142447
27.44	-0.0908839
27.45	-0.100747
27.46	-0.144059
27.47	-0.0806625
27.48	-0.110375
27.49	-0.0885313
27.5	-0.101257
27.51	-0.122171
27.52	-0.0815671
27.53	-0.133117
27.54	-0.0754229
27.55	-0.0766779
27.56	-0.0973111
27.57	-0.0478362
27.58	-0.101932
27.59	-0.0465702
27.6	-0.0337652
27.61	-0.0438316
27.62	-0.0156744
27.63	-0.0718073
27.64	-0.0340473
27.65	-0.0347735
27.66	-0.0373491
27.67	0.00793186
27.68	-0.0284064
27.69	0.00828762
27.7	-0.0226571
27.71	-0.0470581
27.72	0.0262488
27.73	-0.0125767
27.74	0.0369486
27.75	0.0125905
27.76	-0.0236567
27.77	0.00427992
27.78	-0.0596892
27.79	-0.0280003
27.8	-0.0175464
27.81	-0.0356463
27.82	-0.0157777
27.83	-0.0772233
27.84	-0.044867
27.85	-0.0514767
27.86	-0.0493963
27.87	0.00135983
27.88	-0.0487901
27.89	-0.0294442
27.9	-0.07126
27.91	-0.0990516
27.92	-0.0282217
27.93	-0.0664851
27.94	-0.0391743
27.95	-0.0538545
27.96	-0.0270993
27.97	0.0560169
27.98	0.0374364
27.99	0.102262
28	0.106234
28.01	0.0653338
