Time	Lead II
14.96	-0.026672
14.97	-0.0173603
14.98	-0.0491717
14.99	-0.0356709
15	-0.0519138
15.01	-0.0393481
15.02	-0.0138137
15.03	-0.0217593
15.04	0.00371891
15.05	-0.0249844
15.06	-0.0445177
15.07	-0.0460395
15.08	-0.0692259
15.09	-0.0273791
15.1	-0.0155478
15.11	-0.00670313
15.12	-0.0197919
15.13	-0.0488281
15.14	-0.0410641
15.15	-0.0621915
15.16	-0.0300064
15.17	-0.0225688
15.18	-0.0344582
15.19	0.00708135
15.2	-0.0264706
15.21	-0.0222873
15.22	-0.0102807
15.23	-0.0393154
15.24	-0.0353404
15.25	-0.0242445
15.26	0.00258122
15.27	-0.0161802
15.28	-0.0479812
15.29	-0.0221979
15.3	-0.0512728
15.31	-0.0149136
15.32	0.00106164
15.33	-0.0283385
15.34	-0.012007
15.35	-0.0530729
15.36	-0.0341166
15.37	-0.0110283
15.38	-0.0422812
15.39	-0.0325822
15.4	-0.0338686
15.41	-0.0143279
15.42	-0.0302399
15.43	-0.0601077
15.44	-0.0246083
15.45	-0.0285687
15.46	-0.0202585
15.47	-0.00951326
15.48	-0.00854333
15.49	0.00650985
15.5	-0.0376448
15.51	-0.0412292
15.52	-0.0186058
15.53	-0.0284688
15.54	0.00437594
15.55	0.116072
15.56	0.564875
15.57	1.05855
15.58	1.03531
15.59	0.646633
15.6	0.21722
15.61	0.0236622
15.62	-0.0299797
15.63	-0.0757143
15.64	-0.0671125
15.65	-0.0916936
15.66	-0.0828222
15.67	-0.0718391
15.68	-0.0878487
15.69	-0.0644655
15.7	-0.093358
15.71	-0.0870916
15.72	-0.080122
15.73	-0.0853429
15.74	-0.0454543
15.75	-0.034331
15.76	-0.00661753
15.77	-0.00189089
15.78	-0.0189249
15.79	0.021584
15.8	0.0180752
15.81	0.00849224
15.82	0.00774151
15.83	-0.0138655
15.84	-0.00736309
15.85	-0.04181
15.86	-0.0419145
15.87	-0.0308767
15.88	-0.0683441
15.89	-0.0454387
15.9	-0.059692
15.91	-0.0566279
15.92	-0.0415141
15.93	-0.0323809
15.94	-0.00569753
15.95	-0.0204713
15.96	0.0158268
15.97	0.0504998
15.98	0.0440628
15.99	0.0649074
16	0.0347109
16.01	0.0372186
16.02	0.0136285
16.03	-0.0400594
16.04	-0.0028316
16.05	-0.00320376
16.06	-0.00880387
16.07	-0.0215377
16.08	-0.0507665
16.09	-0.0276642
16.1	-0.036566
16.11	-0.0458363
16.12	-0.0615522
16.13	-0.0698056
16.14	-0.0378938
16.15	-0.0574117
16.16	-0.0351782
16.17	-0.00790036
16.18	-0.0263262
16.19	-0.0139793
16.2	-0.0285513
16.21	-0.0128262
16.22	0.0110797
16.23	-0.0176372
16.24	-0.0125697
16.25	-0.0403599
16.26	-0.026626
16.27	-0.00854324
16.28	-0.0202956
16.29	-0.0110534
16.3	-0.0398916
16.31	-0.0344508
16.32	-0.0229229
16.33	-0.0308242
16.34	-0.000230529
16.35	-0.0155404
16.36	-0.0200604
16.37	-0.0170638
16.38	-0.0426247
16.39	-0.0142621
16.4	-0.0298583
16.41	-0.0189896
16.42	-0.00560115
16.43	-0.0380615
16.44	-0.0105815
16.45	-0.00633
16.46	-0.00181005
16.47	-0.00688064
16.48	-0.017133
16.49	0.0114015
16.5	-0.0214573
16.51	-0.0283537
16.52	-0.00526299
16.53	-0.0290609
16.54	-0.0113141
16.55	-0.0189776
16.56	-0.00188355
16.57	-0.00633732
16.58	-0.0332133
16.59	-0.016999
16.6	-0.012636
16.61	0.000979887
16.62	-0.0091334
16.63	-0.0294454
16.64	-0.0111512
16.65	-0.0299883
16.66	-0.00603642
16.67	-0.0012344
16.68	-0.0420997
16.69	-0.0303345
16.7	-0.0374481
16.71	-0.0186507
16.72	-0.0283803
16.73	-0.0498233
16.74	0.00215231
16.75	-0.0169228
16.76	-0.041048
16.77	-0.045077
16.78	-0.0533765
16.79	-0.0349008
16.8	-0.0342493
16.81	-0.0206853
16.82	-0.0259487
16.83	-0.0760467
16.84	-0.0725991
16.85	-0.0898084
16.86	-0.0912701
16.87	-0.0736546
16.88	-0.0851912
16.89	-0.0687473
16.9	-0.0916963
16.91	-0.0899286
16.92	-0.102734
16.93	-0.147153
16.94	-0.0927438
16.95	-0.080632
16.96	-0.09055
16.97	-0.122429
16.98	-0.161763
16.99	-0.142447
17	-0.15993
17.01	-0.138634
17.02	-0.136273
17.03	-0.187119
17.04	-0.163807
17.05	-0.198077
17.06	-0.230127
17.07	-0.213501
17.08	-0.215386
17.09	-0.199366
17.1	-0.225578
17.11	-0.239413
17.12	-0.268503
17.13	-0.3233
17.14	-0.332118
17.15	-0.370897
17.16	-0.364466
17.17	-0.353787
17.18	-0.369765
17.19	-0.361574
17.2	-0.403093
17.21	-0.424596
17.22	-0.450493
17.23	-0.528663
17.24	-0.535258
17.25	-0.522512
17.26	-0.25116
17.27	0.301596
17.28	0.703853
17.29	0.519003
17.3	-0.0694681
17.31	-0.494467
17.32	-0.674983
17.33	-0.771444
17.34	-0.74531
17.35	-0.733423
17.36	-0.698883
17.37	-0.655588
17.38	-0.658226
17.39	-0.631732
17.4	-0.662054
17.41	-0.710897
17.42	-0.780493
17.43	-0.782928
17.44	-0.785126
17.45	-0.881855
17.46	-0.892704
17.47	-0.937353
17.48	-0.984866
17.49	-0.965694
17.5	-0.995985
17.51	-0.916185
17.52	-0.889255
17.53	-0.985992
17.54	-1.07734
17.55	-1.24366
17.56	-1.38839
17.57	-1.43082
17.58	-1.51462
17.59	-1.49734
17.6	-0.98196
17.61	-0.663285
17.62	-0.630015
17.63	-0.630803
17.64	-0.539906
17.65	-0.319896
17.66	-0.136052
17.67	0.00319819
17.68	0.334696
17.69	0.627021
17.7	0.656257
17.71	0.633423
17.72	0.678909
17.73	0.60567
17.74	0.395166
17.75	0.194005
17.76	-0.0986135
17.77	-0.340759
17.78	-0.563497
17.79	-0.703824
17.8	-0.587217
17.81	-0.543082
17.82	-0.4781
17.83	-0.291754
17.84	-0.0200902
17.85	0.173988
17.86	0.211589
17.87	0.389518
17.88	0.505008
17.89	0.592273
17.9	0.73649
17.91	0.727823
17.92	0.752966
17.93	0.803841
17.94	0.765153
17.95	0.729919
17.96	0.648064
17.97	0.620889
17.98	0.534134
17.99	0.420467
18	0.339833
18.01	0.243025
18.02	0.260264
18.03	0.210458
18.04	0.221967
18.05	0.284876
18.06	0.204342
18.07	0.252818
18.08	0.385575
18.09	0.521402
18.1	0.635926
18.11	0.667495
18.12	0.764186
18.13	0.810197
18.14	0.944399
18.15	1.16989
18.16	1.26641
18.17	1.37289
18.18	1.51002
18.19	1.71942
18.2	1.94163
18.21	1.98951
18.22	2.00953
18.23	1.97123
18.24	1.91953
18.25	1.94671
18.26	1.82772
18.27	1.6945
18.28	1.53151
18.29	1.42699
18.3	1.34032
18.31	1.1515
18.32	1.08061
18.33	1.00967
18.34	0.922391
18.35	0.818534
18.36	0.729643
18.37	0.75001
18.38	0.648806
18.39	0.614027
18.4	0.659484
18.41	0.488214
18.42	0.357747
18.43	0.229628
18.44	0.0997272
18.45	0.125862
18.46	0.236164
18.47	0.476904
18.48	0.672925
18.49	0.711057
18.5	0.606988
18.51	0.496807
18.52	0.383616
18.53	0.277139
18.54	0.284769
18.55	0.382291
18.56	-1.11488
18.57	-5.79897
18.58	-5.55965
18.59	-2.05853
18.6	0.165713
18.61	0.532686
18.62	0.346187
18.63	0.213641
18.64	0.15083
18.65	0.233305
18.66	0.193005
18.67	0.227016
18.68	0.306135
18.69	0.285411
18.7	0.367462
18.71	0.37913
18.72	0.418606
18.73	0.398035
18.74	0.306748
18.75	0.271892
18.76	0.217873
18.77	0.250115
18.78	0.220807
18.79	0.173039
18.8	0.323362
18.81	0.270944
18.82	0.218331
18.83	0.218873
18.84	0.189107
18.85	0.282334
18.86	0.293385
18.87	0.263608
18.88	0.251244
18.89	0.210129
18.9	0.221639
18.91	0.115881
18.92	0.102357
18.93	0.0291525
18.94	-0.131442
18.95	-0.118235
18.96	-0.167953
18.97	-0.143896
18.98	-0.131685
18.99	-0.220286
19	-0.256004
19.01	-0.346477
19.02	-0.352558
19.03	-0.33576
19.04	-0.350576
19.05	-0.319453
19.06	-0.445219
19.07	-0.417428
19.08	-0.297552
19.09	-0.413226
19.1	-0.460981
19.11	-0.437361
19.12	-0.407803
19.13	-0.498901
19.14	-0.567161
19.15	-0.496047
19.16	-0.567918
19.17	-0.648323
19.18	-0.661383
19.19	-0.707068
19.2	-0.698303
19.21	-0.78032
19.22	-0.755021
19.23	-0.659245
19.24	-0.66712
19.25	-0.654626
19.26	-0.659644
19.27	-0.633368
19.28	-0.598381
19.29	-0.614864
19.3	-0.452211
19.31	-0.401324
19.32	-0.202913
19.33	-0.121671
19.34	-0.0543721
19.35	0.245863
19.36	0.459757
19.37	0.79376
19.38	1.09773
19.39	1.24903
19.4	1.50234
19.41	1.5446
19.42	1.64444
19.43	1.76411
19.44	1.76459
19.45	1.76477
19.46	1.64217
19.47	1.59013
19.48	1.44119
19.49	1.31232
19.5	1.32272
19.51	1.36635
19.52	1.41971
19.53	1.37413
19.54	1.30895
19.55	1.34658
19.56	1.20341
19.57	1.18883
19.58	1.25513
19.59	1.32653
19.6	1.40375
19.61	1.31674
19.62	1.33688
19.63	1.30358
19.64	1.1347
19.65	1.05387
19.66	0.94361
19.67	0.870914
19.68	0.831066
19.69	0.756212
19.7	0.814903
19.71	0.733553
19.72	0.678707
19.73	0.500743
19.74	0.178097
19.75	0.0830348
19.76	-0.0482175
19.77	-0.0801103
19.78	-0.212238
19.79	-0.453601
19.8	-0.351453
19.81	-0.375298
19.82	-0.475618
19.83	-0.515191
19.84	-0.511957
19.85	-0.443449
19.86	-0.535938
19.87	-0.592732
19.88	-0.601558
19.89	-0.647693
19.9	-0.58508
19.91	-0.661862
19.92	-0.685037
19.93	-0.685285
19.94	-0.784267
19.95	-0.730002
19.96	-0.785074
19.97	-0.849839
19.98	-0.891107
19.99	-0.905315
20	-0.946497
20.01	-1.05785
20.02	-1.02861
20.03	-0.980798
20.04	-0.954155
20.05	-0.856607
20.06	-0.988896
20.07	-0.947748
20.08	-0.865044
20.09	-0.812545
20.1	-0.680065
20.11	-0.61032
20.12	-0.525768
20.13	-0.475663
20.14	-0.440281
20.15	-0.234794
20.16	-0.182956
20.17	-0.120572
20.18	-0.0186875
20.19	0.109762
20.2	0.407255
20.21	0.538273
20.22	0.585723
20.23	0.705045
20.24	0.929346
20.25	1.27051
20.26	1.496
20.27	1.74752
20.28	1.94865
20.29	2.21031
20.3	2.64835
20.31	2.85173
20.32	3.07213
20.33	3.32234
20.34	3.50777
20.35	3.86385
20.36	4.07202
20.37	4.17857
20.38	4.33961
20.39	4.57835
20.4	4.90401
20.41	5.1443
20.42	5.41552
20.43	5.56158
20.44	5.68409
20.45	5.95064
20.46	6.15257
20.47	6.34212
20.48	6.44384
20.49	6.49187
20.5	6.88709
20.51	7.48947
20.52	7.81427
20.53	7.2682
20.54	6.39253
20.55	5.91376
20.56	5.7977
20.57	6.05771
20.58	6.41804
20.59	6.73367
20.6	7.22847
20.61	7.6569
20.62	8.19078
20.63	9.13344
20.64	10.6794
20.65	12.5981
20.66	9.1172
20.67	-4.74587
20.68	-15.6668
20.69	-17.3521
20.7	-14.5233
20.71	-11.4618
20.72	-8.59993
20.73	-6.01268
20.74	-4.11908
20.75	-3.3094
20.76	-3.55113
20.77	-3.52878
20.78	-2.72829
20.79	-1.48301
20.8	-0.0110369
20.81	1.16452
20.82	1.92354
20.83	1.84558
20.84	0.996845
20.85	0.0417808
20.86	-0.735106
20.87	-1.12808
20.88	-1.69511
20.89	-3.18893
20.9	-5.88427
20.91	-8.99775
20.92	-11.8253
20.93	-14.2669
20.94	-16.4234
20.95	-18.4024
20.96	-19.9617
20.97	-21.1814
20.98	-22.3973
20.99	-23.3887
21	-24.1643
21.01	-24.8983
21.02	-25.212
21.03	-25.3995
21.04	-25.9809
21.05	-26.6598
21.06	-27.1615
21.07	-27.3796
21.08	-27.5858
21.09	-27.9042
21.1	-27.8836
21.11	-24.6178
21.12	-19.9095
21.13	-14.9192
21.14	-12.484
21.15	-9.95932
21.16	-5.31547
21.17	-0.725698
21.18	6.49337
21.19	13.2664
21.2	16.0258
21.21	16.1481
21.22	15.6573
21.23	15.1913
21.24	14.8077
21.25	14.3079
21.26	13.6871
21.27	13.2713
21.28	12.9174
21.29	12.4435
21.3	11.8757
21.31	11.3936
21.32	11.0043
21.33	10.5538
21.34	10.2287
21.35	9.95608
21.36	9.63085
21.37	9.32313
21.38	9.01315
21.39	8.75635
21.4	8.50442
21.41	8.20305
21.42	7.96211
21.43	7.67408
21.44	7.37282
21.45	6.97685
21.46	6.46775
21.47	6.07914
21.48	5.72039
21.49	5.45358
21.5	5.13734
21.51	4.87769
21.52	4.68447
21.53	4.36526
21.54	4.01919
21.55	3.72644
21.56	3.45391
21.57	3.18728
21.58	2.94491
21.59	2.79173
21.6	2.66722
21.61	2.42143
21.62	2.20229
21.63	2.01539
21.64	1.82418
21.65	1.68405
21.66	1.56368
21.67	1.43707
21.68	1.28869
21.69	1.20264
21.7	1.09447
21.71	0.932459
21.72	0.782531
21.73	0.600991
21.74	0.519949
21.75	0.490614
21.76	0.389502
21.77	0.366995
21.78	0.692191
21.79	1.29985
21.8	1.43215
21.81	0.903211
21.82	0.292432
21.83	-0.124143
21.84	-0.289475
21.85	-0.317437
21.86	-0.315155
21.87	-0.286854
21.88	-0.334158
21.89	-0.371064
21.9	-0.256441
21.91	-0.150623
21.92	-0.0918551
21.93	-0.0660983
21.94	-0.00424928
21.95	0.0393066
21.96	0.0123985
21.97	0.0355217
21.98	0.0276843
21.99	0.0766453
22	0.117492
22.01	0.130507
22.02	0.191193
22.03	0.187803
22.04	0.0878905
22.05	-0.0398032
22.06	-0.0415681
22.07	0.0119139
22.08	-0.0248044
22.09	-0.0885301
22.1	-0.136476
22.11	-0.228339
22.12	-0.236706
22.13	-0.229519
22.14	-0.201099
22.15	-0.154815
22.16	-0.169089
22.17	-0.165755
22.18	-0.248356
22.19	-0.282265
22.2	-0.20719
22.21	-0.212982
22.22	-0.187129
22.23	-0.229183
22.24	-0.341321
22.25	-0.431678
22.26	-0.471744
22.27	-0.426416
22.28	-0.457098
22.29	-0.548077
22.3	-0.609117
22.31	-0.610976
22.32	-0.572599
22.33	-0.617147
22.34	-0.663219
22.35	-0.665637
22.36	-0.70532
22.37	-0.633818
22.38	-0.513551
22.39	-0.504922
22.4	-0.556068
22.41	-0.563047
22.42	-0.544858
22.43	-0.536363
22.44	-0.511987
22.45	-0.454405
22.46	-0.397842
22.47	-0.379702
22.48	-0.462701
22.49	-0.469917
22.5	-0.373616
22.51	-0.258418
22.52	-0.227634
22.53	-0.336381
22.54	-0.426367
22.55	-0.393052
22.56	-0.277336
22.57	-0.0868748
22.58	-0.0836687
22.59	-0.126895
22.6	-0.0431117
22.61	-0.11428
22.62	-0.141231
22.63	-0.0782474
22.64	0.010757
22.65	0.17184
22.66	0.389353
22.67	0.677017
22.68	1.09603
22.69	1.66438
22.7	2.28168
22.71	2.76656
22.72	3.29942
22.73	3.75802
22.74	4.08409
22.75	4.37643
22.76	4.60784
22.77	4.88181
22.78	5.09738
22.79	5.25797
22.8	5.45889
22.81	5.66065
22.82	6.0555
22.83	6.5268
22.84	6.99594
22.85	7.4174
22.86	7.65956
22.87	7.94877
22.88	8.2154
22.89	7.62759
22.9	2.62599
22.91	-1.82227
22.92	-5.07574
22.93	-6.95022
22.94	-7.74093
22.95	-7.54143
22.96	-7.73477
22.97	-9.70734
22.98	-10.7448
22.99	-11.789
23	-14.5027
23.01	-15.2823
23.02	-15.9039
23.03	-15.4293
23.04	-13.7406
23.05	-13.4868
23.06	-12.7583
23.07	-13.5086
23.08	-15.439
23.09	-17.6867
23.1	-15.6762
23.11	-7.27797
23.12	2.37165
23.13	6.98653
23.14	7.56347
23.15	6.80139
23.16	6.03045
23.17	5.48376
23.18	4.98732
23.19	4.63143
23.2	4.37992
23.21	4.12786
23.22	4.03402
23.23	3.96075
23.24	3.96916
23.25	4.02588
23.26	4.08386
23.27	4.18773
23.28	4.26168
23.29	4.47123
23.3	4.88707
23.31	5.6721
23.32	6.36707
23.33	6.37522
23.34	6.20897
23.35	6.18845
23.36	6.39493
23.37	6.65067
23.38	6.72317
23.39	6.69295
23.4	6.39659
23.41	5.96047
23.42	5.59175
23.43	5.25288
23.44	4.93987
23.45	4.4387
23.46	3.84854
23.47	3.5626
23.48	3.52624
23.49	3.73778
23.5	4.04167
23.51	4.47023
23.52	5.28011
23.53	6.07554
23.54	5.23101
23.55	-4.09183
23.56	-20.1648
23.57	-30.2169
23.58	-33.6337
23.59	-30.5464
23.6	-15.7921
23.61	-1.10647
23.62	4.97468
23.63	5.07657
23.64	3.69759
23.65	2.60752
23.66	1.86985
23.67	1.23771
23.68	0.678849
23.69	0.342541
23.7	0.072133
23.71	-0.148715
23.72	-0.321529
23.73	-0.399878
23.74	-0.33412
23.75	-0.318909
23.76	-0.241565
23.77	-0.0978629
23.78	-0.140405
23.79	-0.201667
23.8	-0.369733
23.81	-0.528351
23.82	-0.534868
23.83	-0.585348
23.84	-0.587312
23.85	-0.555112
23.86	-0.574698
23.87	-0.523902
23.88	-0.419139
23.89	-0.226298
23.9	-0.136565
23.91	-0.013733
23.92	0.174926
23.93	0.228191
23.94	0.367959
23.95	0.564429
23.96	0.73546
23.97	0.948449
23.98	1.10542
23.99	1.26905
24	1.35767
24.01	1.34933
24.02	1.32314
24.03	1.23007
24.04	1.17944
24.05	1.08027
24.06	0.959748
24.07	0.933137
24.08	0.904404
24.09	0.84848
24.1	0.727478
24.11	0.654261
24.12	0.693506
24.13	0.664563
24.14	0.665714
24.15	0.669233
24.16	0.645402
24.17	0.640065
24.18	0.627293
24.19	0.709467
24.2	0.696532
24.21	0.725644
24.22	0.927384
24.23	1.04427
24.24	1.07942
24.25	1.14515
24.26	1.31938
24.27	1.53072
24.28	1.67622
24.29	1.90378
24.3	2.07038
24.31	2.21885
24.32	2.40383
24.33	2.49062
24.34	2.53953
24.35	2.45927
24.36	2.30836
24.37	2.19293
24.38	2.0421
24.39	1.96197
24.4	1.83699
24.41	1.6663
24.42	1.5455
24.43	1.38752
24.44	1.27809
24.45	1.16227
24.46	1.03844
24.47	0.921164
24.48	0.670555
24.49	0.359091
24.5	-0.0785523
24.51	-0.533784
24.52	-0.848393
24.53	-1.03648
24.54	-0.961802
24.55	-0.784944
24.56	-0.686233
24.57	-0.615558
24.58	-0.584542
24.59	-0.370123
24.6	-0.0287804
24.61	0.585096
24.62	1.57309
24.63	2.31783
24.64	2.05796
24.65	0.785574
24.66	-0.596681
24.67	-1.39608
24.68	-1.66231
24.69	-1.5058
24.7	-1.1601
24.71	-0.653887
24.72	0.0369935
24.73	0.740233
24.74	1.3583
24.75	1.64649
24.76	1.57901
24.77	1.226
24.78	0.613537
24.79	-0.011275
24.8	-0.586662
24.81	-1.07253
24.82	-1.38167
24.83	-1.57293
24.84	-1.58147
24.85	-1.50716
24.86	-1.45109
24.87	-1.41319
24.88	-1.36491
24.89	-1.2484
24.9	-1.11133
24.91	-0.979729
24.92	-0.796492
24.93	-0.658488
24.94	-0.483255
24.95	-0.305429
24.96	-0.136018
24.97	0.0660318
24.98	0.21587
24.99	0.412408
25	0.622626
25.01	0.838299
25.02	1.10702
25.03	1.30925
25.04	1.52773
25.05	1.69422
25.06	1.75332
25.07	1.79117
25.08	1.8186
25.09	2.01135
25.1	2.35298
25.11	2.6607
25.12	2.97937
25.13	3.01915
25.14	-3.37484
25.15	-18.0294
25.16	-26.7109
25.17	-29.181
25.18	-28.6842
25.19	-27.2035
25.2	-24.2374
25.21	-18.0621
25.22	-8.59142
25.23	-1.27879
25.24	0.925198
25.25	-0.0921412
25.26	-0.84099
25.27	-0.522442
25.28	2.45376
25.29	6.19183
25.3	7.76776
25.31	7.57086
25.32	6.85243
25.33	6.13117
25.34	5.62206
25.35	5.27293
25.36	4.96781
25.37	4.58604
25.38	3.99031
25.39	3.42874
25.4	3.08372
25.41	2.87102
25.42	2.75713
25.43	2.59989
25.44	2.43417
25.45	2.34048
25.46	2.24154
25.47	2.13884
25.48	2.04306
25.49	2.0133
25.5	1.98457
25.51	1.86415
25.52	1.85499
25.53	1.90779
25.54	1.88302
25.55	1.75001
25.56	1.64765
25.57	1.59937
25.58	1.54889
25.59	1.61091
25.6	1.57565
25.61	1.43187
25.62	1.44373
25.63	1.49634
25.64	1.54971
25.65	1.42068
25.66	1.24097
25.67	1.18025
25.68	1.05459
25.69	1.09779
25.7	1.10911
25.71	1.0741
25.72	1.17635
25.73	1.33262
25.74	1.68624
25.75	1.92484
25.76	2.21789
25.77	2.77909
25.78	3.17636
25.79	3.43113
25.8	3.46661
25.81	3.07992
25.82	2.56453
25.83	1.95854
25.84	1.46838
25.85	1.15468
25.86	1.27709
25.87	1.78851
25.88	1.90185
25.89	1.57661
25.9	1.13284
25.91	0.856958
25.92	0.752976
25.93	0.57146
25.94	0.48604
25.95	0.308971
25.96	0.0578848
25.97	-0.233301
25.98	-0.661876
25.99	-0.707692
26	-0.737109
26.01	-0.815235
26.02	-0.868312
26.03	-1.03925
26.04	-0.999605
26.05	-0.887605
26.06	-0.779726
26.07	-0.691128
26.08	-0.723894
26.09	-0.611133
26.1	-0.496549
26.11	-0.382762
26.12	-0.220965
26.13	-0.0597998
26.14	0.147445
26.15	0.176802
26.16	0.18441
26.17	0.305293
26.18	0.231933
26.19	0.0129584
26.2	-0.339075
26.21	-0.518279
26.22	-0.498411
26.23	-0.699513
26.24	-0.835939
26.25	-0.853381
26.26	-0.892114
26.27	-1.06892
26.28	-1.14181
26.29	-0.960853
26.3	-0.951279
26.31	-0.895032
26.32	-0.747758
26.33	-0.775314
26.34	-0.73022
26.35	-0.621258
26.36	-0.533743
26.37	-0.378983
26.38	-0.259259
26.39	-0.162506
26.4	-0.17665
26.41	-0.116261
26.42	0.0539275
26.43	0.180863
26.44	0.348072
26.45	0.376631
26.46	0.443216
26.47	0.620273
26.48	0.686629
26.49	0.843981
26.5	0.928998
26.51	0.880255
26.52	0.870065
26.53	0.852394
26.54	0.863998
26.55	0.823877
26.56	0.77239
26.57	0.688295
26.58	0.514937
26.59	0.434951
26.6	0.263644
26.61	0.155908
26.62	0.0874131
26.63	-0.0671998
26.64	-0.0824896
26.65	-0.111841
26.66	-0.149987
26.67	-0.219004
26.68	-0.301336
26.69	-0.245139
26.7	-0.248571
26.71	-0.205886
26.72	-0.129778
26.73	-0.138285
26.74	-0.021016
26.75	-0.00493285
26.76	0.0156251
26.77	0.133762
26.78	0.121612
26.79	0.139729
26.8	0.151796
26.81	0.176973
26.82	0.1921
26.83	0.123274
26.84	0.234915
26.85	0.303635
26.86	0.286006
26.87	0.301127
26.88	0.185092
26.89	0.217077
26.9	0.244283
26.91	0.183469
26.92	0.118538
26.93	0.00730662
26.94	0.0721766
26.95	0.011735
26.96	-0.106182
26.97	-0.139157
26.98	-0.260295
26.99	-0.278219
27	-0.233487
27.01	-0.216575
27.02	-0.186545
27.03	-0.336901
27.04	-0.353896
27.05	-0.331976
27.06	-0.269426
27.07	-0.185493
27.08	-0.233932
27.09	-0.186546
27.1	-0.171212
27.11	-0.149069
27.12	-0.0648
27.13	-0.10005
27.14	-0.0466965
27.15	-0.0845299
27.16	-0.0980274
27.17	-0.00863636
27.18	-0.0292649
27.19	0.00750415
27.2	-0.013161
27.21	-0.083634
27.22	-0.0758412
27.23	-0.116983
27.24	-0.100849
27.25	-0.142143
27.26	-0.172496
27.27	-0.138423
27.28	0.0183231
27.29	0.600172
27.3	1.02122
27.31	0.80785
27.32	0.302982
27.33	-0.149633
27.34	-0.256359
27.35	-0.341183
27.36	-0.385215
27.37	-0.328667
27.38	-0.372946
27.39	-0.35296
27.4	-0.443143
27.41	-0.559967
27.42	-0.51201
27.43	-0.459463
27.44	-0.305344
27.45	-0.271489
27.46	-0.296363
27.47	-0.258655
27.48	-0.21372
27.49	-0.12573
27.5	-0.115248
27.51	-0.105213
27.52	-0.028124
27.53	-0.107008
27.54	-0.0939445
27.55	-0.0956892
27.56	-0.128989
27.57	-0.223601
27.58	-0.379752
27.59	-0.366539
27.6	-0.420989
27.61	-0.580862
27.62	-0.617946
27.63	-0.618865
27.64	-0.549333
27.65	-0.639034
27.66	-0.733855
27.67	-0.687908
27.68	-0.7546
27.69	-0.744442
27.7	-0.756688
27.71	-0.778417
27.72	-0.739263
27.73	-0.804071
27.74	-0.844876
27.75	-0.872807
27.76	-0.848092
27.77	-0.811222
27.78	-0.979957
27.79	-1.05436
27.8	-1.02972
27.81	-0.998912
27.82	-1.01063
27.83	-1.15781
27.84	-1.18954
27.85	-1.2232
27.86	-1.24114
27.87	-1.22482
27.88	-1.30624
27.89	-1.28536
27.9	-1.33674
27.91	-1.43329
27.92	-1.43825
27.93	-1.50329
27.94	-1.477
27.95	-1.44572
27.96	-1.447
27.97	-1.41601
27.98	-1.33873
27.99	-1.09494
28	-0.93027
28.01	-0.800226
28.02	-0.58449
28.03	-0.495689
28.04	-0.365172
28.05	-0.178512
28.06	0.0500868
28.07	0.353411
28.08	0.584786
28.09	0.849721
28.1	0.993611
28.11	1.10954
28.12	1.24696
28.13	1.15751
28.14	1.01303
28.15	0.748397
28.16	0.461121
28.17	0.277828
28.18	0.0602211
28.19	-0.0278976
28.2	-0.120869
28.21	-0.10938
28.22	0.217341
28.23	0.480182
28.24	0.623879
28.25	0.849232
28.26	1.20907
28.27	1.65584
28.28	1.77247
28.29	1.70244
28.3	1.56921
28.31	1.51264
28.32	1.58497
28.33	1.52546
28.34	1.40442
28.35	1.21071
28.36	1.00306
28.37	0.899862
28.38	0.802615
28.39	0.866681
28.4	0.940282
28.41	0.978543
28.42	1.07372
28.43	1.24252
28.44	1.62257
28.45	1.90204
28.46	1.98086
28.47	1.90787
28.48	1.57937
28.49	1.29425
28.5	1.04805
28.51	0.844524
28.52	0.986307
28.53	1.04658
28.54	1.10142
28.55	1.17815
28.56	1.1114
28.57	1.02688
28.58	0.956432
28.59	1.03687
28.6	1.09764
28.61	1.1272
28.62	1.14723
28.63	0.968013
28.64	0.733517
28.65	0.434997
28.66	-0.0116497
28.67	-0.294531
28.68	-0.364975
28.69	0.0212756
28.7	0.494036
28.71	0.345958
28.72	-0.290811
28.73	-1.0349
28.74	-1.41121
28.75	-1.6962
28.76	-1.91886
28.77	-2.01228
28.78	-2.21901
28.79	-2.32868
28.8	-2.41206
28.81	-2.49156
28.82	-2.36431
28.83	-2.21421
28.84	-1.94473
28.85	-1.59059
28.86	-1.2751
28.87	-0.970508
28.88	-0.846918
28.89	-0.725345
28.9	-0.614305
28.91	-0.525729
28.92	-0.320477
28.93	-0.207274
28.94	-0.0529944
28.95	0.0433896
28.96	0.115142
28.97	0.253075
28.98	0.221607
28.99	0.210841
29	0.193896
29.01	0.137667
29.02	0.168915
29.03	0.133109
29.04	0.254861
29.05	0.457245
29.06	0.601374
29.07	0.777129
29.08	0.810409
29.09	0.938292
29.1	1.04473
29.11	1.1437
29.12	1.1721
29.13	0.968272
29.14	0.839438
29.15	0.772996
29.16	0.690264
29.17	0.734785
29.18	0.678982
29.19	0.58763
29.2	0.44313
29.21	0.290215
29.22	0.247615
29.23	0.11524
29.24	0.10022
29.25	0.0515724
29.26	-0.0612993
29.27	-0.0865872
29.28	-0.242099
29.29	-0.315988
29.3	-0.431063
29.31	-0.605186
29.32	-0.670103
29.33	-0.818945
29.34	-0.830513
29.35	-0.807048
29.36	-0.864299
29.37	-0.850366
29.38	-0.889227
29.39	-0.762297
29.4	-0.611872
29.41	-0.539501
29.42	-0.325273
29.43	-0.209259
